timestamp,switch_id,port_no,rx_mbps,tx_mbps,rx_loss,tx_loss,avg_queue_depth,latency_ms
1777605426.8769333,5,1,1.7101,0.0027,0.0,0.0,0,20.3717
1777605426.8769333,5,2,0.0014,1.7126,0.0,0.0,0,20.3717
1777605426.8769333,5,3,0.0014,1.7126,0.0,0.0,0,20.3717
1777605426.8769333,5,4,0.0,1.714,0.0,0.0,0,20.3717
1777605426.8769333,5,5,0.0,1.714,0.0,0.0,0,20.3717
1777605426.8771787,6,1,1.7092,0.0048,0.0,0.0,0,20.4289
1777605426.8771787,6,2,0.0014,1.7117,0.0,0.0,0,20.4289
1777605426.8771787,6,3,0.0014,1.7117,0.0,0.0,0,20.4289
1777605426.8771787,6,4,0.0014,1.7124,0.0,0.0,0,20.4289
1777605426.8771787,6,5,0.0014,1.7117,0.0,0.0,0,20.4289
1777605427.138482,2,1,0.8696,0.8884,0.0,0.0,0,304.0011
1777605427.138482,2,2,0.8823,0.8834,0.0,0.0,0,304.0011
1777605427.5823193,1,1,0.8631,0.8582,0.0,0.0,0,729.8951
1777605427.5823193,1,2,0.876,0.8678,0.0,0.0,0,729.8951
1777605427.5824914,3,1,0.8647,0.8689,0.0,0.0,0,743.7534
1777605427.5824914,3,2,0.8781,0.8598,0.0,0.0,0,743.7534
1777605427.5824914,3,3,0.0028,1.7287,0.0,0.0,0,743.7534
1777605427.5824914,3,4,0.0048,1.7287,0.0,0.0,0,743.7534
1777605427.5858908,4,1,0.8825,0.8873,0.0,0.0,0,743.8796
1777605427.5858908,4,2,0.8774,0.877,0.0,0.0,0,743.8796
1777605427.5858908,4,3,0.0,1.7476,0.0,0.0,0,743.8796
1777605427.5858908,4,4,0.0,1.7476,0.0,0.0,0,743.8796
1777605427.8890665,8,1,1.7463,0.0027,0.0,0.0,0,14.3373
1777605427.8890665,8,2,0.0007,1.733,0.0,0.0,0,14.3373
1777605427.8890665,8,3,0.0007,1.733,0.0,0.0,0,14.3373
1777605427.8890665,8,4,0.0007,1.733,0.0,0.0,0,14.3373
1777605427.8890665,8,5,0.0007,1.733,0.0,0.0,0,14.3373
1777605427.8893545,7,1,1.7462,0.0033,0.0,0.0,0,14.5264
1777605427.8893545,7,2,0.0012,1.7323,0.0,0.0,0,14.5264
1777605427.8893545,7,3,0.0007,1.7329,0.0,0.0,0,14.5264
1777605427.8893545,7,4,0.0007,1.7329,0.0,0.0,0,14.5264
1777605427.8893545,7,5,0.0007,1.7329,0.0,0.0,0,14.5264
1777605427.8894904,6,1,1.7733,0.0007,0.0,0.0,0,21.4622
1777605427.8894904,6,2,0.0,1.7559,0.0,0.0,0,21.4622
1777605427.8894904,6,3,0.0,1.7559,0.0,0.0,0,21.4622
1777605427.8894904,6,4,0.0,1.7553,0.0,0.0,0,21.4622
1777605427.8894904,6,5,0.0,1.7559,0.0,0.0,0,21.4622
1777605427.8896585,5,1,1.7752,0.0,0.0,0.0,0,20.9973
1777605427.8896585,5,2,0.0,1.7552,0.0,0.0,0,20.9973
1777605427.8896585,5,3,0.0,1.7552,0.0,0.0,0,20.9973
1777605427.8896585,5,4,0.0,1.7552,0.0,0.0,0,20.9973
1777605427.8896585,5,5,0.0,1.7552,0.0,0.0,0,20.9973
1777605428.1702392,2,1,0.8718,0.8674,0.0,0.0,0,282.4535
1777605428.1702392,2,2,0.8664,0.8586,0.0,0.0,0,282.4535
1777605428.5961,3,1,0.8822,0.8919,0.0,0.0,0,726.474
1777605428.5961,3,2,0.8775,0.8847,0.0,0.0,0,726.474
1777605428.5961,3,3,0.0,1.7657,0.0,0.0,0,726.474
1777605428.5961,3,4,0.0007,1.763,0.0,0.0,0,726.474
1777605428.6023831,4,1,0.8674,0.8755,0.0,0.0,0,729.8717
1777605428.6023831,4,2,0.8688,0.8747,0.0,0.0,0,729.8717
1777605428.6023831,4,3,0.0033,1.7501,0.0,0.0,0,729.8717
1777605428.6023831,4,4,0.0027,1.7501,0.0,0.0,0,729.8717
1777605428.609066,1,1,0.8857,0.8742,0.0,0.0,0,726.3031
1777605428.609066,1,2,0.8704,0.8641,0.0,0.0,0,726.3031
1777605428.8859248,6,1,1.7324,0.0,0.0,0.0,0,26.365
1777605428.8859248,6,2,0.0,1.7528,0.0,0.0,0,26.365
1777605428.8859248,6,3,0.0,1.7528,0.0,0.0,0,26.365
1777605428.8859248,6,4,0.0,1.7528,0.0,0.0,0,26.365
1777605428.8859248,6,5,0.0,1.7528,0.0,0.0,0,26.365
1777605428.8924615,7,1,1.7246,0.0027,0.0,0.0,0,25.9666
1777605428.8924615,7,2,0.0007,1.7407,0.0,0.0,0,25.9666
1777605428.8924615,7,3,0.0007,1.7407,0.0,0.0,0,25.9666
1777605428.8924615,7,4,0.0007,1.7407,0.0,0.0,0,25.9666
1777605428.8924615,7,5,0.0007,1.7407,0.0,0.0,0,25.9666
1777605428.892721,5,1,1.721,0.0,0.0,0.0,0,26.3469
1777605428.892721,5,2,0.0,1.7413,0.0,0.0,0,26.3469
1777605428.892721,5,3,0.0,1.7413,0.0,0.0,0,26.3469
1777605428.892721,5,4,0.0,1.7413,0.0,0.0,0,26.3469
1777605428.892721,5,5,0.0,1.7413,0.0,0.0,0,26.3469
1777605428.8928912,8,1,1.7328,0.0027,0.0,0.0,0,25.7955
1777605428.8928912,8,2,0.0007,1.7393,0.0,0.0,0,25.7955
1777605428.8928912,8,3,0.0007,1.7393,0.0,0.0,0,25.7955
1777605428.8928912,8,4,0.0007,1.7393,0.0,0.0,0,25.7955
1777605428.8928912,8,5,0.0007,1.7393,0.0,0.0,0,25.7955
1777605429.156987,2,1,0.8826,0.8794,0.0,0.0,0,306.848
1777605429.156987,2,2,0.8799,0.8825,0.0,0.0,0,306.848
1777605429.592786,1,1,0.8695,0.8748,0.0,0.0,0,745.6896
1777605429.592786,1,2,0.8888,0.886,0.0,0.0,0,745.6896
1777605429.5929732,3,1,0.8681,0.8648,0.0,0.0,0,732.8649
1777605429.5929732,3,2,0.8705,0.875,0.0,0.0,0,732.8649
1777605429.5929732,3,3,0.0,1.7398,0.0,0.0,0,732.8649
1777605429.5929732,3,4,0.0,1.7398,0.0,0.0,0,732.8649
1777605429.598943,4,1,0.876,0.8777,0.0,0.0,0,738.9967
1777605429.598943,4,2,0.8821,0.876,0.0,0.0,0,738.9967
1777605429.598943,4,3,0.0028,1.736,0.0,0.0,0,738.9967
1777605429.598943,4,4,0.0028,1.7366,0.0,0.0,0,738.9967
1777605429.9054887,7,1,1.7745,0.0,0.0,0.0,0,20.4098
1777605429.9054887,7,2,0.0,1.7639,0.0,0.0,0,20.4098
1777605429.9054887,7,3,0.0,1.7639,0.0,0.0,0,20.4098
1777605429.9054887,7,4,0.0,1.7639,0.0,0.0,0,20.4098
1777605429.9054887,7,5,0.0,1.7639,0.0,0.0,0,20.4098
1777605429.9057603,8,1,1.766,0.0006,0.0,0.0,0,20.7481
1777605429.9057603,8,2,0.0,1.7641,0.0,0.0,0,20.7481
1777605429.9057603,8,3,0.0,1.7641,0.0,0.0,0,20.7481
1777605429.9057603,8,4,0.0,1.7646,0.0,0.0,0,20.7481
1777605429.9057603,8,5,0.0006,1.7635,0.0,0.0,0,20.7481
1777605429.9059324,6,1,1.749,0.0054,0.0,0.0,0,14.122
1777605429.9059324,6,2,0.0013,1.7395,0.0,0.0,0,14.122
1777605429.9059324,6,3,0.0013,1.7395,0.0,0.0,0,14.122
1777605429.9059324,6,4,0.0013,1.7395,0.0,0.0,0,14.122
1777605429.9059324,6,5,0.0013,1.7395,0.0,0.0,0,14.122
1777605429.906125,5,1,1.7618,0.0027,0.0,0.0,0,20.5727
1777605429.906125,5,2,0.0014,1.7508,0.0,0.0,0,20.5727
1777605429.906125,5,3,0.0014,1.7508,0.0,0.0,0,20.5727
1777605429.906125,5,4,0.0,1.7522,0.0,0.0,0,20.5727
1777605429.906125,5,5,0.0,1.7522,0.0,0.0,0,20.5727
1777605430.1781688,2,1,0.8711,0.8818,0.0,0.0,0,284.8191
1777605430.1781688,2,2,0.8854,0.8697,0.0,0.0,0,284.8191
1777605430.6281743,4,1,0.858,0.8694,0.0,0.0,0,726.8152
1777605430.6281743,4,2,0.8602,0.8771,0.0,0.0,0,726.8152
1777605430.6281743,4,3,0.0,1.7466,0.0,0.0,0,726.8152
1777605430.6281743,4,4,0.0005,1.7466,0.0,0.0,0,726.8152
1777605430.6286278,1,1,0.8702,0.8762,0.0,0.0,0,720.6471
1777605430.6286278,1,2,0.8646,0.8538,0.0,0.0,0,720.6471
1777605430.634806,3,1,0.8697,0.8652,0.0,0.0,0,720.8521
1777605430.634806,3,2,0.867,0.8538,0.0,0.0,0,720.8521
1777605430.634806,3,3,0.0026,1.7137,0.0,0.0,0,720.8521
1777605430.634806,3,4,0.0053,1.7124,0.0,0.0,0,720.8521
1777605430.9068806,6,1,1.7359,0.0,0.0,0.0,0,26.0053
1777605430.9068806,6,2,0.0,1.742,0.0,0.0,0,26.0053
1777605430.9068806,6,3,0.0,1.742,0.0,0.0,0,26.0053
1777605430.9068806,6,4,0.0,1.742,0.0,0.0,0,26.0053
1777605430.9068806,6,5,0.0,1.742,0.0,0.0,0,26.0053
1777605430.9132817,8,1,1.7096,0.0055,0.0,0.0,0,25.5554
1777605430.9132817,8,2,0.0014,1.71,0.0,0.0,0,25.5554
1777605430.9132817,8,3,0.0014,1.71,0.0,0.0,0,25.5554
1777605430.9132817,8,4,0.0014,1.71,0.0,0.0,0,25.5554
1777605430.9132817,8,5,0.0014,1.71,0.0,0.0,0,25.5554
1777605430.913569,7,1,1.7092,0.0055,0.0,0.0,0,25.413
1777605430.913569,7,2,0.0014,1.7089,0.0,0.0,0,25.413
1777605430.913569,7,3,0.0014,1.7089,0.0,0.0,0,25.413
1777605430.913569,7,4,0.0014,1.7089,0.0,0.0,0,25.413
1777605430.913569,7,5,0.0014,1.7089,0.0,0.0,0,25.413
1777605430.9137995,5,1,1.7345,0.0,0.0,0.0,0,25.933
1777605430.9137995,5,2,0.0,1.7284,0.0,0.0,0,25.933
1777605430.9137995,5,3,0.0,1.7284,0.0,0.0,0,25.933
1777605430.9137995,5,4,0.0,1.7284,0.0,0.0,0,25.933
1777605430.9137995,5,5,0.0,1.7284,0.0,0.0,0,25.933
1777605431.1676633,2,1,0.8853,0.8712,0.0,0.0,0,297.9674
1777605431.1676633,2,2,0.8653,0.8917,0.0,0.0,0,297.9674
1777605431.6227598,1,1,0.879,0.866,0.0,0.0,0,748.3408
1777605431.6227598,1,2,0.867,0.8785,0.0,0.0,0,748.3408
1777605431.6229653,3,1,0.8726,0.883,0.0,0.0,0,754.791
1777605431.6229653,3,2,0.8689,0.8809,0.0,0.0,0,754.791
1777605431.6229653,3,3,0.0,1.7583,0.0,0.0,0,754.791
1777605431.6229653,3,4,0.0,1.7569,0.0,0.0,0,754.791
1777605431.635447,4,1,0.8725,0.8611,0.0,0.0,0,748.2355
1777605431.635447,4,2,0.8759,0.8507,0.0,0.0,0,748.2355
1777605431.635447,4,3,0.0055,1.7113,0.0,0.0,0,748.2355
1777605431.635447,4,4,0.0055,1.7107,0.0,0.0,0,748.2355
1777605431.9138675,8,1,1.7205,0.0,0.0,0.0,0,29.4633
1777605431.9138675,8,2,0.0,1.734,0.0,0.0,0,29.4633
1777605431.9138675,8,3,0.0,1.734,0.0,0.0,0,29.4633
1777605431.9138675,8,4,0.0,1.734,0.0,0.0,0,29.4633
1777605431.9138675,8,5,0.0,1.734,0.0,0.0,0,29.4633
1777605431.9141297,7,1,1.7206,0.0,0.0,0.0,0,29.7184
1777605431.9141297,7,2,0.0,1.734,0.0,0.0,0,29.7184
1777605431.9141297,7,3,0.0,1.734,0.0,0.0,0,29.7184
1777605431.9141297,7,4,0.0,1.734,0.0,0.0,0,29.7184
1777605431.9141297,7,5,0.0,1.734,0.0,0.0,0,29.7184
1777605431.9143038,6,1,1.6954,0.0055,0.0,0.0,0,23.0863
1777605431.9143038,6,2,0.0014,1.7003,0.0,0.0,0,23.0863
1777605431.9143038,6,3,0.0014,1.7003,0.0,0.0,0,23.0863
1777605431.9143038,6,4,0.0014,1.7003,0.0,0.0,0,23.0863
1777605431.9143038,6,5,0.0014,1.7003,0.0,0.0,0,23.0863
1777605431.920425,5,1,1.6966,0.0033,0.0,0.0,0,30.139
1777605431.920425,5,2,0.0014,1.7037,0.0,0.0,0,30.139
1777605431.920425,5,3,0.0014,1.7037,0.0,0.0,0,30.139
1777605431.920425,5,4,0.0,1.7051,0.0,0.0,0,30.139
1777605431.920425,5,5,0.0,1.7051,0.0,0.0,0,30.139
1777605432.1812408,2,1,0.8402,0.8525,0.0,0.0,0,281.8699
1777605432.1812408,2,2,0.8612,0.8432,0.0,0.0,0,281.8699
1777605432.6221137,3,1,0.8525,0.859,0.0,0.0,0,739.0363
1777605432.6221137,3,2,0.8655,0.8511,0.0,0.0,0,739.0363
1777605432.6221137,3,3,0.0033,1.7101,0.0,0.0,0,739.0363
1777605432.6221137,3,4,0.0055,1.7101,0.0,0.0,0,739.0363
1777605432.6295407,4,1,0.8632,0.8765,0.0,0.0,0,750.1624
1777605432.6295407,4,2,0.8535,0.8719,0.0,0.0,0,750.1624
1777605432.6295407,4,3,0.0,1.7318,0.0,0.0,0,750.1624
1777605432.6295407,4,4,0.0,1.7318,0.0,0.0,0,750.1624
1777605432.6299644,1,1,0.8535,0.851,0.0,0.0,0,738.8682
1777605432.6299644,1,2,0.8678,0.8575,0.0,0.0,0,738.8682
1777605432.9205585,6,1,1.7374,0.0,0.0,0.0,0,23.7639
1777605432.9205585,6,2,0.0,1.7345,0.0,0.0,0,23.7639
1777605432.9205585,6,3,0.0,1.7345,0.0,0.0,0,23.7639
1777605432.9205585,6,4,0.0,1.7345,0.0,0.0,0,23.7639
1777605432.9205585,6,5,0.0,1.7345,0.0,0.0,0,23.7639
1777605432.9208329,5,1,1.741,0.0,0.0,0.0,0,27.5671
1777605432.9208329,5,2,0.0,1.7448,0.0,0.0,0,27.5671
1777605432.9208329,5,3,0.0,1.7448,0.0,0.0,0,27.5671
1777605432.9208329,5,4,0.0,1.7448,0.0,0.0,0,27.5671
1777605432.9208329,5,5,0.0,1.7448,0.0,0.0,0,27.5671
1777605432.9270825,8,1,1.7173,0.0027,0.0,0.0,0,20.9961
1777605432.9270825,8,2,0.0007,1.7097,0.0,0.0,0,20.9961
1777605432.9270825,8,3,0.0007,1.7097,0.0,0.0,0,20.9961
1777605432.9270825,8,4,0.0007,1.7097,0.0,0.0,0,20.9961
1777605432.9270825,8,5,0.0007,1.7097,0.0,0.0,0,20.9961
1777605432.9273446,7,1,1.7173,0.0027,0.0,0.0,0,21.1992
1777605432.9273446,7,2,0.0007,1.7097,0.0,0.0,0,21.1992
1777605432.9273446,7,3,0.0007,1.7097,0.0,0.0,0,21.1992
1777605432.9273446,7,4,0.0007,1.7097,0.0,0.0,0,21.1992
1777605432.9273446,7,5,0.0007,1.7097,0.0,0.0,0,21.1992
1777605433.1865458,2,1,0.8753,0.871,0.0,0.0,0,288.3017
1777605433.1865458,2,2,0.864,0.8689,0.0,0.0,0,288.3017
1777605433.630673,1,1,0.8732,0.8763,0.0,0.0,0,736.9142
1777605433.630673,1,2,0.8618,0.8667,0.0,0.0,0,736.9142
1777605433.6367393,3,1,0.8691,0.8638,0.0,0.0,0,729.4931
1777605433.6367393,3,2,0.8691,0.8739,0.0,0.0,0,729.4931
1777605433.6367393,3,3,0.0,1.7258,0.0,0.0,0,729.4931
1777605433.6367393,3,4,0.0,1.7237,0.0,0.0,0,729.4931
1777605433.6429567,4,1,0.8606,0.8524,0.0,0.0,0,736.8152
1777605433.6429567,4,2,0.8646,0.8639,0.0,0.0,0,736.8152
1777605433.6429567,4,3,0.0027,1.7162,0.0,0.0,0,736.8152
1777605433.6429567,4,4,0.0027,1.7162,0.0,0.0,0,736.8152
1777605433.9277396,6,1,1.7801,0.0,0.0,0.0,0,19.8724
1777605433.9277396,6,2,0.0,1.7886,0.0,0.0,0,19.8724
1777605433.9277396,6,3,0.0,1.7886,0.0,0.0,0,19.8724
1777605433.9277396,6,4,0.0,1.7886,0.0,0.0,0,19.8724
1777605433.9277396,6,5,0.0,1.7886,0.0,0.0,0,19.8724
1777605433.9280097,5,1,1.7801,0.0,0.0,0.0,0,19.8021
1777605433.9280097,5,2,0.0,1.7886,0.0,0.0,0,19.8021
1777605433.9280097,5,3,0.0,1.7886,0.0,0.0,0,19.8021
1777605433.9280097,5,4,0.0,1.7886,0.0,0.0,0,19.8021
1777605433.9280097,5,5,0.0,1.7886,0.0,0.0,0,19.8021
1777605433.9281816,7,1,1.7872,0.0027,0.0,0.0,0,26.3245
1777605433.9281816,7,2,0.0007,1.7993,0.0,0.0,0,26.3245
1777605433.9281816,7,3,0.0007,1.7993,0.0,0.0,0,26.3245
1777605433.9281816,7,4,0.0007,1.7993,0.0,0.0,0,26.3245
1777605433.9281816,7,5,0.0007,1.7993,0.0,0.0,0,26.3245
1777605433.9283595,8,1,1.7864,0.0033,0.0,0.0,0,26.1297
1777605433.9283595,8,2,0.0007,1.7984,0.0,0.0,0,26.1297
1777605433.9283595,8,3,0.0007,1.7989,0.0,0.0,0,26.1297
1777605433.9283595,8,4,0.0012,1.7978,0.0,0.0,0,26.1297
1777605433.9283595,8,5,0.0007,1.7984,0.0,0.0,0,26.1297
1777605434.2086277,2,1,0.8829,0.8752,0.0,0.0,0,285.5349
1777605434.2086277,2,2,0.8816,0.8762,0.0,0.0,0,285.5349
1777605434.6533144,3,1,0.8707,0.8781,0.0,0.0,0,735.7793
1777605434.6533144,3,2,0.8718,0.8857,0.0,0.0,0,735.7793
1777605434.6533144,3,3,0.0,1.7638,0.0,0.0,0,735.7793
1777605434.6533144,3,4,0.0,1.7638,0.0,0.0,0,735.7793
1777605434.6535554,1,1,0.8793,0.8707,0.0,0.0,0,729.6507
1777605434.6535554,1,2,0.8866,0.8797,0.0,0.0,0,729.6507
1777605434.6593337,4,1,0.8819,0.8902,0.0,0.0,0,741.9415
1777605434.6593337,4,2,0.8858,0.8859,0.0,0.0,0,741.9415
1777605434.6593337,4,3,0.0027,1.7599,0.0,0.0,0,741.9415
1777605434.6593337,4,4,0.0033,1.7599,0.0,0.0,0,741.9415
1777605434.9277387,8,1,1.7722,0.0,0.0,0.0,0,19.6874
1777605434.9277387,8,2,0.0,1.7745,0.0,0.0,0,19.6874
1777605434.9277387,8,3,0.0,1.7745,0.0,0.0,0,19.6874
1777605434.9277387,8,4,0.0,1.7745,0.0,0.0,0,19.6874
1777605434.9277387,8,5,0.0,1.7745,0.0,0.0,0,19.6874
1777605434.9280288,7,1,1.7719,0.0,0.0,0.0,0,19.5224
1777605434.9280288,7,2,0.0,1.7735,0.0,0.0,0,19.5224
1777605434.9280288,7,3,0.0,1.7735,0.0,0.0,0,19.5224
1777605434.9280288,7,4,0.0,1.7735,0.0,0.0,0,19.5224
1777605434.9280288,7,5,0.0,1.7735,0.0,0.0,0,19.5224
1777605434.9282525,6,1,1.7569,0.0055,0.0,0.0,0,19.4113
1777605434.9282525,6,2,0.0014,1.7614,0.0,0.0,0,19.4113
1777605434.9282525,6,3,0.0014,1.7614,0.0,0.0,0,19.4113
1777605434.9282525,6,4,0.0014,1.7614,0.0,0.0,0,19.4113
1777605434.9282525,6,5,0.0014,1.7614,0.0,0.0,0,19.4113
1777605434.9346242,5,1,1.7565,0.0027,0.0,0.0,0,19.3374
1777605434.9346242,5,2,0.0014,1.7487,0.0,0.0,0,19.3374
1777605434.9346242,5,3,0.0014,1.7487,0.0,0.0,0,19.3374
1777605434.9346242,5,4,0.0,1.7501,0.0,0.0,0,19.3374
1777605434.9346242,5,5,0.0,1.7501,0.0,0.0,0,19.3374
1777605435.211381,2,1,0.8717,0.8884,0.0,0.0,0,299.9356
1777605435.211381,2,2,0.8844,0.882,0.0,0.0,0,299.9356
1777605437.0992665,3,1,0.3646,0.3649,0.0,0.0,0,744.7278
1777605437.0992665,3,2,0.3651,0.356,0.0,0.0,0,744.7278
1777605437.0992665,3,3,0.0011,0.7186,0.0,0.0,0,744.7278
1777605437.0992665,3,4,0.0023,0.7181,0.0,0.0,0,744.7278
1777605437.0995164,4,1,0.3582,0.3634,0.0,0.0,0,750.6819
1777605437.0995164,4,2,0.3619,0.3631,0.0,0.0,0,750.6819
1777605437.0995164,4,3,0.0,0.7263,0.0,0.0,0,750.6819
1777605437.0995164,4,4,0.0,0.7261,0.0,0.0,0,750.6819
1777605437.0996513,1,1,0.3641,0.364,0.0,0.0,0,744.7753
1777605437.0996513,1,2,0.3633,0.3574,0.0,0.0,0,744.7753
1777605437.363983,7,1,0.7009,0.0023,0.0,0.0,0,16.068
1777605437.363983,7,2,0.0006,0.6955,0.0,0.0,0,16.068
1777605437.363983,7,3,0.0006,0.6955,0.0,0.0,0,16.068
1777605437.363983,7,4,0.0006,0.6955,0.0,0.0,0,16.068
1777605437.363983,7,5,0.0006,0.6955,0.0,0.0,0,16.068
1777605437.3642561,6,1,0.7107,0.0,0.0,0.0,0,16.2554
1777605437.3642561,6,2,0.0,0.7026,0.0,0.0,0,16.2554
1777605437.3642561,6,3,0.0,0.7026,0.0,0.0,0,16.2554
1777605437.3642561,6,4,0.0,0.7026,0.0,0.0,0,16.2554
1777605437.3642561,6,5,0.0,0.7026,0.0,0.0,0,16.2554
1777605437.3644245,5,1,0.7094,0.0,0.0,0.0,0,22.6753
1777605437.3644245,5,2,0.0,0.7052,0.0,0.0,0,22.6753
1777605437.3644245,5,3,0.0,0.7052,0.0,0.0,0,22.6753
1777605437.3644245,5,4,0.0,0.7052,0.0,0.0,0,22.6753
1777605437.3644245,5,5,0.0,0.7052,0.0,0.0,0,22.6753
1777605437.370371,8,1,0.7026,0.0023,0.0,0.0,0,15.82
1777605437.370371,8,2,0.0006,0.6936,0.0,0.0,0,15.82
1777605437.370371,8,3,0.0006,0.6936,0.0,0.0,0,15.82
1777605437.370371,8,4,0.0006,0.6936,0.0,0.0,0,15.82
1777605437.370371,8,5,0.0006,0.6938,0.0,0.0,0,15.82
1777605437.6313052,2,1,0.3564,0.3525,0.0,0.0,0,298.0039
1777605437.6313052,2,2,0.3521,0.3564,0.0,0.0,0,298.0039
1777605438.0715652,3,1,0.8783,0.8887,0.0,0.0,0,2187.3415
1777605438.0715652,3,2,0.8773,0.8919,0.0,0.0,0,2187.3415
1777605438.0715652,3,3,0.0,1.775,0.0,0.0,0,2187.3415
1777605438.0715652,3,4,0.0,1.7736,0.0,0.0,0,2187.3415
1777605438.0778642,4,1,0.8862,0.8784,0.0,0.0,0,2185.8301
1777605438.0778642,4,2,0.8759,0.866,0.0,0.0,0,2185.8301
1777605438.0778642,4,3,0.0056,1.7444,0.0,0.0,0,2185.8301
1777605438.0778642,4,4,0.0056,1.7444,0.0,0.0,0,2185.8301
1777605438.0851717,1,1,0.8796,0.8665,0.0,0.0,0,2187.5231
1777605438.0851717,1,2,0.8708,0.8812,0.0,0.0,0,2187.5231
1777605438.355485,8,1,1.7437,0.0,0.0,0.0,0,34.6665
1777605438.355485,8,2,0.0,1.7681,0.0,0.0,0,34.6665
1777605438.355485,8,3,0.0,1.7681,0.0,0.0,0,34.6665
1777605438.355485,8,4,0.0,1.7681,0.0,0.0,0,34.6665
1777605438.355485,8,5,0.0,1.7681,0.0,0.0,0,34.6665
1777605438.3622167,7,1,1.7298,0.0,0.0,0.0,0,28.3451
1777605438.3622167,7,2,0.0,1.7448,0.0,0.0,0,28.3451
1777605438.3622167,7,3,0.0,1.7448,0.0,0.0,0,28.3451
1777605438.3622167,7,4,0.0,1.7448,0.0,0.0,0,28.3451
1777605438.3622167,7,5,0.0,1.7448,0.0,0.0,0,28.3451
1777605438.3625052,6,1,1.7083,0.0034,0.0,0.0,0,28.9571
1777605438.3625052,6,2,0.0014,1.7282,0.0,0.0,0,28.9571
1777605438.3625052,6,3,0.0014,1.7289,0.0,0.0,0,28.9571
1777605438.3625052,6,4,0.0014,1.7289,0.0,0.0,0,28.9571
1777605438.3625052,6,5,0.0014,1.7289,0.0,0.0,0,28.9571
1777605438.370019,5,1,1.7047,0.0027,0.0,0.0,0,28.6639
1777605438.370019,5,2,0.0014,1.7136,0.0,0.0,0,28.6639
1777605438.370019,5,3,0.0014,1.7136,0.0,0.0,0,28.6639
1777605438.370019,5,4,0.0,1.7149,0.0,0.0,0,28.6639
1777605438.370019,5,5,0.0,1.7149,0.0,0.0,0,28.6639
1777605438.6333385,2,1,0.8616,0.8663,0.0,0.0,0,295.5406
1777605438.6333385,2,2,0.8651,0.8592,0.0,0.0,0,295.5406
1777605439.0842412,1,1,0.8454,0.8598,0.0,0.0,0,749.3255
1777605439.0842412,1,2,0.8683,0.8635,0.0,0.0,0,749.3255
1777605439.0904107,3,1,0.8506,0.8351,0.0,0.0,0,735.95
1777605439.0904107,3,2,0.8513,0.8455,0.0,0.0,0,735.95
1777605439.0904107,3,3,0.0027,1.6806,0.0,0.0,0,735.95
1777605439.0904107,3,4,0.0041,1.6806,0.0,0.0,0,735.95
1777605439.090609,4,1,0.8545,0.8606,0.0,0.0,0,749.2187
1777605439.090609,4,2,0.8528,0.8614,0.0,0.0,0,749.2187
1777605439.090609,4,3,0.0,1.7057,0.0,0.0,0,749.2187
1777605439.090609,4,4,0.0,1.7057,0.0,0.0,0,749.2187
1777605439.3663504,6,1,1.7869,0.0021,0.0,0.0,0,23.1879
1777605439.3663504,6,2,0.0,1.7806,0.0,0.0,0,23.1879
1777605439.3663504,6,3,0.0,1.78,0.0,0.0,0,23.1879
1777605439.3663504,6,4,0.0,1.78,0.0,0.0,0,23.1879
1777605439.3663504,6,5,0.0,1.78,0.0,0.0,0,23.1879
1777605439.3732808,8,1,1.7568,0.0014,0.0,0.0,0,16.1881
1777605439.3732808,8,2,0.0007,1.7476,0.0,0.0,0,16.1881
1777605439.3732808,8,3,0.0007,1.7476,0.0,0.0,0,16.1881
1777605439.3732808,8,4,0.0,1.7483,0.0,0.0,0,16.1881
1777605439.3732808,8,5,0.0007,1.7483,0.0,0.0,0,16.1881
1777605439.3735607,7,1,1.768,0.0,0.0,0.0,0,22.9566
1777605439.3735607,7,2,0.0007,1.7574,0.0,0.0,0,22.9566
1777605439.3735607,7,3,0.0007,1.7574,0.0,0.0,0,22.9566
1777605439.3735607,7,4,0.0007,1.7574,0.0,0.0,0,22.9566
1777605439.3735607,7,5,0.0007,1.7574,0.0,0.0,0,22.9566
1777605439.373749,5,1,1.7899,0.0,0.0,0.0,0,30.7364
1777605439.373749,5,2,0.0,1.7815,0.0,0.0,0,30.7364
1777605439.373749,5,3,0.0,1.7815,0.0,0.0,0,30.7364
1777605439.373749,5,4,0.0,1.7815,0.0,0.0,0,30.7364
1777605439.373749,5,5,0.0,1.7815,0.0,0.0,0,30.7364
1777605439.6460774,2,1,0.891,0.8844,0.0,0.0,0,292.2392
1777605439.6460774,2,2,0.8864,0.8845,0.0,0.0,0,292.2392
1777605440.0884786,3,1,0.8993,0.9111,0.0,0.0,0,751.0703
1777605440.0884786,3,2,0.8974,0.8999,0.0,0.0,0,751.0703
1777605440.0884786,3,3,0.0,1.8,0.0,0.0,0,751.0703
1777605440.0884786,3,4,0.0014,1.7972,0.0,0.0,0,751.0703
1777605440.0947037,4,1,0.8817,0.8874,0.0,0.0,0,749.2592
1777605440.0947037,4,2,0.8942,0.8934,0.0,0.0,0,749.2592
1777605440.0947037,4,3,0.0,1.7808,0.0,0.0,0,749.2592
1777605440.0947037,4,4,0.0014,1.7808,0.0,0.0,0,749.2592
1777605440.0949097,1,1,0.9018,0.8956,0.0,0.0,0,744.8609
1777605440.0949097,1,2,0.8858,0.8794,0.0,0.0,0,744.8609
1777605440.3759484,6,1,1.7732,0.0,0.0,0.0,0,21.7431
